ID,Station Name,CPO / Operator,Ownership,State,District,City,Location / Address,Latitude,Longitude,Connector Count,Max Power (kW),Connector Categories,Connector Types,Charger Ratings (kW),Connector Ratings (kW),Record Count,Source,Snapshot Date
BEE-06733,IOCL - Koderma,IOCL,Govt.,Jharkhand,Koderma,Koderma,Indian Oil Petrol Pump Mauza : Urwan Thana : Chandwara,24.35096,85.48209,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06734,IOCL - Simdega,IOCL,Govt.,Jharkhand,Simdega,Simdega,Indian Oil Petrol Pump Mauza-Garja Plot No. 2336 Khata No. 1 Thana . Simdega,22.620784,84.442029,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06735,IOCL - Palamau,IOCL,Govt.,Jharkhand,Palamu,Palamau,Indian Oil Petrol Pump Near Paduma Police Picket Manatu,24.1674,84.3529,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06736,IOCL - Hazaribagh,IOCL,Govt.,Jharkhand,Hazaribagh,Hazaribagh,Indian Oil Petrol Pump Vill : Dhenga Thana : Barkagaon,23.847095,85.224512,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06737,IOCL - Chatra,IOCL,Govt.,Jharkhand,Chatra,Chatra,Indian Oil Petrol Pump Vill : Mandar Ps : Tandwa,23.76872,85.031089,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06738,IOCL - Palamau,IOCL,Govt.,Jharkhand,Palamu,Palamau,Indian Oil Retail Outlet At:Baijuwap.S:Pipra District:Palamu,24.480251,84.232834,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06739,IOCL - West Singhbhum,IOCL,Govt.,Jharkhand,West Singhbhum,West Singhbhum,Indian Oil Retail Outlet At:Bistampurp.S:Kolhan Distt:West . Singhbhumjharkhand,22.46114,85.79093,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06740,IOCL - East Singhbhum,IOCL,Govt.,Jharkhand,East Singhbum,East Singhbhum,Indian Oil Retail Outlet At:Boramp.S+Block:Boram Distt:East Singhbhum .,22.958902,86.275276,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06741,IOCL - Palamau,IOCL,Govt.,Jharkhand,Palamu,Palamau,Indian Oil Retail Outlet At:Jorkatp.S:Sadar Daltonganj Palamujharkhand .,23.989021,84.132339,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06742,IOCL - Palamau,IOCL,Govt.,Jharkhand,Palamu,Palamau,Indian Oil Retail Outlet At:Kachanp.S:Ramgarh . Distt:Palamujharkahnd:822110,23.03429,85.28775,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06743,IOCL - Chatra,IOCL,Govt.,Jharkhand,Chatra,Chatra,Indian Oil Retail Outlet At:Karmap.S:Mayurhantblock:Itkhor Distt:Chatra .,23.03429,85.28775,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06744,IOCL - Gumla,IOCL,Govt.,Jharkhand,Gumla,Gumla,Indian Oil Retail Outlet At:Kotbo P.S:Kamdaradistt:Gumla,22.94183,84.923987,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06745,IOCL - Gumla,IOCL,Govt.,Jharkhand,Gumla,Gumla,Indian Oil Retail Outlet At:Kuro Chhatarpurp.S:Raidih Gumlajharkhand .,22.950898,84.405162,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06746,IOCL - Hazaribagh,IOCL,Govt.,Jharkhand,Hazaribagh,Hazaribagh,Indian Oil Retail Outlet At:Nawatandp.S:Barkagaon Distt:Hazaribagh .,23.804596,85.252021,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06747,IOCL - Garhwa,IOCL,Govt.,Jharkhand,Garhwa,Garhwa,Indian Oil Retail Outlet At:Sagmap.S:Dhurki Garhwa,24.226053,83.46019,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06748,IOCL - Dhanbad,IOCL,Govt.,Jharkhand,Dhanbad,Dhanbad,Indian Oil Retail Outlet Mouza- Saharaj Block -Govindpur Dist : Dhanbad .,23.8779,86.6246,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06749,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Iocl Mauza - Patna Khata No. - 4172 Plot No. 485 484 & 486,24.61596,85.89896,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06750,IOCL - Godda,IOCL,Govt.,Jharkhand,Godda,Godda,:ďEŽϮϮWůŽƚEŽͲϭϱϱϰΘϭϱϱϱDŽƵǌĂʹŚĂŶƵŬĂƚƚĂůŽĐŬͲWŽƌĞǇĂŚĂƚ .,24.699419,87.246452,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06751,IOCL - Sahibganj,IOCL,Govt.,Jharkhand,Sahebganj,Sahibganj,Jb No 35 Plot No 664 Mouza Harinchara,25.029818,87.616215,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06752,IOCL - Dumka,IOCL,Govt.,Jharkhand,Dumka,Dumka,Jb No-342 Plot No-323323/2550 Village-Ranishwar Mouza-Sukhjora,24.02697,87.43076,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06753,IOCL - Sahibganj,IOCL,Govt.,Jharkhand,Sahebganj,Sahibganj,Jb No-405 Dag No-144 Village-Rasulpur Dohla Taluka-Sahibganj,25.238475,87.618379,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06754,IOCL - Deoghar,IOCL,Govt.,Jharkhand,Deoghar,Deoghar,Jb No-5/2 Plot No-43 & 44 Village-Babudih Dist-Deoghar,24.538732,86.743386,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06755,IOCL - Dumka,IOCL,Govt.,Jharkhand,Dumka,Dumka,Jb No-9 Plot No-945946952 Village-Asanbani Dist-Dumka,24.134021,87.449094,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06756,IOCL - Hazaribagh,IOCL,Govt.,Jharkhand,Hazaribagh,Hazaribagh,Jharkhand Fuel Vill.Danua Ps. Chouparan Dist-Hazaribagh Jharkhand .,24.446161,85.165359,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-06757,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Khata No 15 Plot No 814 Mouza Karma,24.290097,86.071897,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06758,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Khata No 17 Plot No 834 Village- Nichali Chitardih Taluka-Dhanwar,24.4552,86.0034,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06759,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Khata No 18 Plot No 53 Mouza- Saraivindha Jaridih,23.518916,85.988218,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06760,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,<ŚĂƚĂEŽϮϰWůŽƚEŽϵϱϵDŽƵǌĂʹDŽƵǌĂʹŚĂŵƉŝWƐͬůŽĐŬͲWĞƚĂƌǁĂƌ .,23.739987,85.876273,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06761,IOCL - Dumka,IOCL,Govt.,Jharkhand,Dumka,Dumka,Khata No 39 Plot No. 424 Block - Jama Nh 114A Dist Dumka,24.359208,87.131006,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06762,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Khata No 76 Plot No 1050 Mouza- Khutri Block- Jaridih,23.704812,86.039432,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06763,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Khata No 97 Plot No 1843 (Old) Mouza- Kashijharia Ps- Pindrajora,23.544481,86.203018,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06764,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Khata No. - 8 & 9 Plot No. - 140 & 141 Mauza - Mahjori,24.195147,86.425733,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06765,IOCL - Jamtara,IOCL,Govt.,Jharkhand,Jamtara,Jamtara,Khata No. 14 Plot No 1287 1288 Mouza - Barmasia,23.982927,87.148047,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06766,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Khata No. 15 Plot No.104 Mouza Chitrokurha Thana No. 174 Within 3 Km . From Allahabad Bk,24.467782,86.128083,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06767,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Khata No-103 Plot No-11621163116 Mouza-Malda Taluka-Ganwan,24.628238,85.873957,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06768,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Khata No-11 Plot No-1646 Mouza-Sihodih Taluka-Jamua,24.4482,86.0748,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06769,IOCL - Deoghar,IOCL,Govt.,Jharkhand,Deoghar,Deoghar,Khata No-16 Plot No-616/617 Village-Dumma Taluka-Palajori,24.06106,86.923,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06770,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,DŽƵǌĂʹ'ĂǁĂŶ<ŚĂƚĂEŽϮϵWůŽƚEŽϭϱϱϭϱϵWƐͬůŽĐŬͲ'ĂǁĂŶŝƐƚ'ŝƌŝĚŝŚ .,24.626396,85.914644,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06771,IOCL - Pakur,IOCL,Govt.,Jharkhand,Pakur,Pakur,Mouza - Torai Plot No. 298 Khata No 7 Pakur,24.653627,87.756239,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06772,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Mouza - Ulgada Khata No. 5 Plot No. 45 Ps Peterbar,23.713673,85.844983,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06773,IOCL - Jamtara,IOCL,Govt.,Jharkhand,Jamtara,Jamtara,DŽƵǌĂͲŶŐƵƚŚŝĂ<ŚĂƚĂEŽϱϳWůŽƚEŽϭϴϭϭůŽĐŬʹ&ĂƚĞŚƉƵƌ,24.118097,87.017062,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06774,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Mouza Gundri Rajdhanwar Khata No 20 30 84 & 91 Plot No . 432433434442429,24.443933,85.883082,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06775,IOCL - Dumka,IOCL,Govt.,Jharkhand,Dumka,Dumka,DŽƵǌĂEŽϭϲ<ŚĂƚĂEŽϭϮWůŽƚEŽϲϵϰΘϲϵϱDŽƵǌĂʹŚĂƌĂŵƉƵƌĂ,24.414143,87.096451,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06776,IOCL - Dhanbad,IOCL,Govt.,Jharkhand,Dhanbad,Dhanbad,Mouza No 197 Plot No 646 (Old) 763 Mouza Baghmara Ps Baliapur,23.697738,86.526955,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06777,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,DŽƵǌĂEŽϳϴ<ŚĂƚĂEŽϭϴWůŽƚEŽϭϱϭDŽƵǌĂʹŝƌŶŝ,23.82092,86.041657,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06778,IOCL - Pakur,IOCL,Govt.,Jharkhand,Pakur,Pakur,DŽƵǌĂEŽ͘Ͳϳϲ<ŚĂƚĂEŽͲϭϮϳϭϮϯϵWůŽƚEŽͲϲϭϭϭϮDŽƵǌĂʹWĂŬƵƌŝĂ,24.345413,87.647885,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06779,IOCL - Sahibganj,IOCL,Govt.,Jharkhand,Sahebganj,Sahibganj,Petro; Pump Khata No 13/3 & 126/01 Plot No 744 & 743 Mouza- Mansacha .,24.92776,87.809854,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06780,IOCL - Deoghar,IOCL,Govt.,Jharkhand,Deoghar,Deoghar,Petroleum Mouza Choudhardih Khata No. 66 Plot No 934 935 & 936,24.363025,86.550517,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06781,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Plot No 1306 Khata No 26 Village- Khutri Phusro- Jenamore Road,23.702859,86.036591,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06782,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Plot No 1395 Khata No 03 Village- Chapri Block- Nawadih,23.796978,86.014259,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06783,IOCL - Deoghar,IOCL,Govt.,Jharkhand,Deoghar,Deoghar,Plot No 144 Mouza- Haringarna Margomunda,24.191391,86.608299,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06784,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Plot No 158 Khata No Khata No 30 Village- Nawadih,24.20193,85.89728,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06785,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Plot No 1855 Village- Chirudih Block- Nawadih,23.84375,86.05117,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06786,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Plot No 195 & 196 Khata No 27 Mouza- Chorpoko,24.3771,86.1402,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06787,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Plot No 2258 Khata No 11 Mouza Barkipunnu,23.68866,85.70961,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06788,IOCL - Deoghar,IOCL,Govt.,Jharkhand,Deoghar,Deoghar,Plot No 248 Mouza- Balidih Sona Raithari,24.33492,86.92925,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06789,IOCL - Dhanbad,IOCL,Govt.,Jharkhand,Dhanbad,Dhanbad,Plot No 489 Khata No 13 Gopalganj,23.790428,86.680559,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-06790,IOCL - Deoghar,IOCL,Govt.,Jharkhand,Deoghar,Deoghar,Plot No 612 612/857 Mouza- Kansjora Block- Madhupur,24.270258,86.521371,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06791,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Plot No- 620 Khata No 30 Mouza- Bazro Block- Rajdhanwa,24.39664,85.95508,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06792,IOCL - Pakur,IOCL,Govt.,Jharkhand,Pakur,Pakur,Plot No- 698 699 711 & 713 Mouza- Dhawadangal Ps- Maheshpur,24.578021,87.721799,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06793,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Plot No 762 Mouza No 100 Mouza- Bagiyari Block- Kasmar,23.55909,85.93666,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06794,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Plot No 92 Khata No 17 Mouza- Gomi Karmatand Block- Gomia,23.7045,86.039432,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06795,IOCL - Giridih,IOCL,Govt.,Jharkhand,Giridih,Giridih,Plot No. 107 Khata No. 21 Mouza-Fitkoriya P.S. Bengabad,24.282606,86.375717,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06796,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Plot No-273 Khata No-30 Village-Mahuatand Dist-Bokaro,23.696006,85.668993,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06797,IOCL - Dhanbad,IOCL,Govt.,Jharkhand,Dhanbad,Dhanbad,Po: Motinagar Sindri Dhanbad- 828120,23.65169,86.474889,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06798,IOCL - Dumka,IOCL,Govt.,Jharkhand,Dumka,Dumka,Shikaripara Dumka Jharkhand,24.238568,87.470944,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06799,IOCL - Pakur,IOCL,Govt.,Jharkhand,Pakur,Pakur,^ƚĂƚŝŽŶDŽƵǌĂEŽ͘Ͳϵϴ<ŚĂƚĂEŽͲϱϭWůŽƚEŽͲϵϲDŽƵǌĂʹĞǀƉƵƌ,24.665044,87.753723,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06800,IOCL - Pakur,IOCL,Govt.,Jharkhand,Pakur,Pakur,Survey No-76 Khasra No-2523 Village-Sathrukhi,24.659372,87.830681,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06801,IOCL - Dumka,IOCL,Govt.,Jharkhand,Dumka,Dumka,Survey No-9 Khtyane 570 Village-Sri Amra Taluka-Dumka,24.28134,87.280815,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06802,IOCL - Pakur,IOCL,Govt.,Jharkhand,Pakur,Pakur,Vill- Hiranpur Khas Po-Hiranpur Ps- Hiranpur,24.696023,87.692786,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06803,IOCL - Bokaro,IOCL,Govt.,Jharkhand,Bokaro,Bokaro,Vill- Khutri Po- Tupkadih Ps- Jaridih,23.70547,86.04242,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06804,IOCL - Sahibganj,IOCL,Govt.,Jharkhand,Sahebganj,Sahibganj,Village-Santhali Barhait P.O.- Barhait,24.8853,87.6087,1,3.3,LEV AC,LEV AC Charge point,3.3,3.3,1,BEE,2025-10-26
BEE-06805,OLA - Ranchi,OLA,Private,Jharkhand,Ranchi,Ranchi,"Naya Toli,Old Hazaribagh Road,Ranchi,Jharkhand",23.36168,85.3414,1,7.0,LEV DC,LEV DC Charge Point (IS-17017-2-6),7.0,7.0,1,BEE,2025-10-26
BEE-06806,OLA - Jamshedpur,OLA,Private,Jharkhand,East Singhbum,Jamshedpur,"Near Mango Bridge,Plot No. 102, Khata-12,Singhbhum East",22.82157,86.2127,1,7.0,LEV DC,LEV DC Charge Point (IS-17017-2-6),7.0,7.0,1,BEE,2025-10-26
BEE-06807,REIL - Janiyar Nagar,REIL,Govt.,Jharkhand,Ranchi,Janiyar Nagar,"Akshat Fuels,Dealer Indian Oil Corporation, Nh 33, Janiyar Nagar, Ranchi, . Jharkhand 834001",23.383481,85.367833,1,15.0,Bharat DC-001,Bharat DC-001,15.0,15.0,1,BEE,2025-10-26
BEE-06808,REIL - Ahirtoli,REIL,Govt.,Jharkhand,Ranchi,Ahirtoli,"Energy Zone,Indian Oil Petrol Pump, 202, Karamtoli Rd, Karamtoli, Ahirtoli, . Ranchi, Jharkhand 834008",23.382542,85.329501,1,15.0,Bharat DC-001,Bharat DC-001,15.0,15.0,1,BEE,2025-10-26
BEE-06809,REIL - Ranchi,REIL,Govt.,Jharkhand,Ranchi,Ranchi,"Harmu Hosing Colony,Purani Ranchi,Ranchi",23.36575,85.31131,1,15.0,Bharat DC-001,Bharat DC-001,15.0,15.0,1,BEE,2025-10-26
BEE-06810,REIL - Ranchi,REIL,Govt.,Jharkhand,Ranchi,Ranchi,"Hec Check Post I,Hinoo,Ranchi,Jharkhand",23.32272,85.30576,1,3.3,Bharat AC-001,Bharat AC-001,10.0,3.3,1,BEE,2025-10-26
BEE-06811,REIL - Ranchi,REIL,Govt.,Jharkhand,Ranchi,Ranchi,"Namkum,Ranchi,Ranchi,Jharkhand",23.3524,85.38088,1,3.3,Bharat AC-001,Bharat AC-001,10.0,3.3,1,BEE,2025-10-26
BEE-06812,REIL - Gutuwa,REIL,Govt.,Jharkhand,Lohardaga,Gutuwa,"Pratima Fuels, Near Lalgutuwa Overbridge Nh-39, Ranchi Ring Rd, Gutuwa, . Jharkhand 835303",23.357988,85.230682,1,15.0,Bharat DC-001,Bharat DC-001,15.0,15.0,1,BEE,2025-10-26
BEE-06813,REIL - Ranchi,REIL,Govt.,Jharkhand,Ranchi,Ranchi,"Shambhavi Fuel Centre,Hec Gate No.2, Near Dps, Satillite Colony, Ranchi, . Jharkhand 834004",23.33301,85.302422,1,15.0,Bharat DC-001,Bharat DC-001,15.0,15.0,1,BEE,2025-10-26
BEE-06814,Tata Power - Jamshedpur,Tata Power,Private,Jharkhand,East Singhbum,Jamshedpur,"Ambagan - Parking, Jubliee Park Gate, Ambagan, Sakchi, Jamshedpur, Jharkhand - 831001",22.808483,86.198276,2,30.0,Bharat DC-001; CCS2 / CCS,Bharat DC-001; CCS-II,"15.0, 30.0","15.0, 30.0",2,BEE,2025-10-26
BEE-06815,Tata Power - Jamshedpur,Tata Power,Private,Jharkhand,East Singhbum,Jamshedpur,ƐůDŽƚŽƌƐ͕/ŶĚƵƐƚƌŝĂůƌĞĂ͕Ͳϳ͕ϮEĚWŚĂƐĞ͕/ŶĚƵƐƚƌŝĂůƌĞĂ͕ĚŝƚǇĂƉƵƌ͕ :ĂŵƐŚĞĚƉƵƌʹϴϯϮϭϬϵ,22.79094,86.14731,3,25.0,Bharat DC-001; Combo / multi-standard; CCS2 / CCS; CHAdeMO,Bharat DC-001; Combo (CCS-II+CHAdeMO),"15.0, 25.0","15.0, 25.0",2,BEE,2025-10-26
BEE-06816,Tata Power - Ranchi,Tata Power,Private,Jharkhand,Ranchi,Ranchi,"Basudeb Auto Limited, Shanti Nagar, Basudeb Auto, Shanti Nagar, Plot No 11, Kokar Industrial Area, Shanti Nagar, Ranchi, Jharkhand 834001",23.371302,85.350737,2,25.0,Combo / multi-standard; CCS2 / CCS; CHAdeMO,Combo (CCS-II+CHAdeMO),25.0,25.0,1,BEE,2025-10-26
BEE-06817,Tata Power - Ranchi,Tata Power,Private,Jharkhand,Ranchi,Ranchi,"Birsa Munda Airport, Ranchi, Birsa Munda Airport,Hinoo, Ranchi, Jharkhand 834002",23.318604,85.324062,2,30.0,CCS2 / CCS,CCS-II,30.0,30.0,2,BEE,2025-10-26
BEE-06818,Tata Power - Ranchi,Tata Power,Private,Jharkhand,Ranchi,Ranchi,"Express Residency, Baralal Street, Express Residency Private Limited, 55, Baralal Street, Upper Bazar, Ranchi, Jharkhand, 834001",23.365018,85.310762,2,60.0,CCS2 / CCS,CCS-II,60.0,60.0,2,BEE,2025-10-26
BEE-06819,Tata Power - Jamshedpur,Tata Power,Private,Jharkhand,East Singhbum,Jamshedpur,"Ginger Hotel, Bistupur Main Road, Ginger Hotel Jamshedpur Opp. Voltas Building, Bistupur Main Road, Jamshedpur - 831001",22.787788,86.184428,2,30.0,CCS2 / CCS; Type 2 AC,CCS-II; Type-II AC,"30.0, 7.4","30.0, 7.4",2,BEE,2025-10-26
BEE-06820,Tata Power - Bokaro,Tata Power,Private,Jharkhand,Bokaro,Bokaro,"Kraft Auto, Bokaro Industrial Area, Plot No.- Ii/A 88, Phase - Ii,Bokaro Industrial Area,Bokaro - Jharkhand 827014",23.66473,86.073024,2,25.0,Combo / multi-standard; CCS2 / CCS; CHAdeMO,Combo (CCS-II+CHAdeMO),25.0,25.0,1,BEE,2025-10-26
BEE-06821,Tata Power - Ranchi,Tata Power,Private,Jharkhand,Ranchi,Ranchi,"Mg Ranchi, Line Tank Road, Near Firayalals Pulsar Plaza, Line Tank Rd, Ranchi, Jharkhand 834001",23.371745,85.326113,2,25.0,Combo / multi-standard; CCS2 / CCS; CHAdeMO,Combo (CCS-II+CHAdeMO),25.0,25.0,1,BEE,2025-10-26
BEE-06822,Tata Power - Jamshedpur,Tata Power,Private,Jharkhand,East Singhbum,Jamshedpur,"Sakchi - Parking, Basant Central, Sakchi, Jamshedpur, Jharkhand 831001",22.802611,86.203633,2,30.0,Bharat DC-001; CCS2 / CCS,Bharat DC-001; CCS-II,"15.0, 30.0","15.0, 30.0",2,BEE,2025-10-26
BEE-06823,Tata Power - Dhanbad,Tata Power,Private,Jharkhand,Dhanbad,Dhanbad,"Ss Motogen, Barwadda, Nh 2 Kashitand, Nag Nagar, Barwadda, Dhanbad, Jharkhand 826004",23.848551,86.441642,2,25.0,Combo / multi-standard; CCS2 / CCS; CHAdeMO,Combo (CCS-II+CHAdeMO),25.0,25.0,1,BEE,2025-10-26
BEE-06824,Tata Power - Jamshedpur,Tata Power,Private,Jharkhand,East Singhbum,Jamshedpur,"Tata Steel Car Parking, Northern Town, Northern Town, Jamshedpur, Jharkhand 831001",22.800099,86.188305,2,30.0,Bharat DC-001; CCS2 / CCS,Bharat DC-001; CCS-II,"15.0, 30.0","15.0, 30.0",2,BEE,2025-10-26
BEE-06825,UJOY - Namkum,UJOY,Private,Jharkhand,Ranchi,Namkum,"Anand Sri Filling Station, Sahera Rd, Namkum, Lodhma, Jharkhand 834010",23.401166,85.479955,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-06826,UJOY - Bargarh,UJOY,Private,Jharkhand,Garhwa,Bargarh,"B.P. Keshri Petrol Pump, Bargarh, Daltonganj",23.63578,83.78019,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
